20250902 044400;23432.75;23435.5;23432.75;23435;27
20250902 044500;23434.75;23435.25;23433.75;23435.25;10
20250902 044600;23435;23440.5;23435;23439;75
20250902 044700;23439;23441.5;23438.5;23439.75;25
20250902 044800;23439.75;23439.75;23438.5;23438.75;17
20250902 044900;23438;23438.25;23436.75;23438;27
20250902 045000;23437.75;23440.25;23437.5;23439.5;41
20250902 045100;23439;23439;23438.5;23439;4
20250902 045200;23438.75;23439.75;23436.25;23437.25;26
20250902 045300;23436.75;23439.75;23436.75;23439.75;30
20250902 045400;23440.25;23443;23440.25;23441.75;70
20250902 045500;23442.25;23443.5;23442.25;23442.75;14
20250902 045600;23443;23444.5;23442;23443.5;42
20250902 045700;23443;23443;23441.25;23441.75;22
20250902 045800;23442;23442;23439.25;23439.75;29
20250902 045900;23439.5;23439.5;23439.25;23439.25;2
20250902 050000;23439.5;23440.5;23437.5;23437.5;27
20250902 050100;23438.25;23439;23435;23438.25;55
20250902 050200;23437;23439;23430;23430;85
20250902 050300;23430.75;23432;23428.5;23431;86
20250902 050400;23431.5;23434;23431;23432.5;59
20250902 050500;23432;23432;23428.75;23428.75;26
20250902 050600;23428.75;23429.25;23428;23428.25;32
20250902 050700;23428.5;23430;23421;23423.25;166
20250902 050800;23423.25;23426.25;23420;23421.25;127
20250902 050900;23421.75;23422.75;23417.75;23419;62
20250902 051000;23418.75;23418.75;23408.75;23411.5;318
20250902 051100;23411.25;23411.25;23405;23405.5;188
20250902 051200;23406.25;23408.75;23404.75;23407.25;87
20250902 051300;23406.75;23415.5;23406.25;23415.5;142
20250902 051400;23414.75;23421.5;23413.5;23419.5;127
20250902 051500;23419;23419.75;23413.75;23415.25;71
20250902 051600;23415;23415.25;23412.25;23414.25;69
20250902 051700;23414.75;23414.75;23410;23411.25;103
20250902 051800;23412;23417.25;23412;23416.5;60
20250902 051900;23417.5;23417.5;23413.25;23416;36
20250902 052000;23416;23416;23413.25;23413.75;20
20250902 052100;23413;23413;23411.5;23412.75;30
20250902 052200;23413.5;23420.25;23413.5;23417.25;79
20250902 052300;23417.75;23417.75;23413.5;23415.75;41
20250902 052400;23416.75;23417.25;23415;23417;24
20250902 052500;23416;23416;23414.75;23414.75;9
20250902 052600;23414.25;23419.5;23414;23418;38
20250902 052700;23418.5;23420.25;23416.5;23420;55
20250902 052800;23420.5;23420.5;23416.5;23418.25;35
20250902 052900;23418;23418.75;23416.75;23418.5;29
20250902 053000;23418.75;23420;23417;23419.75;19
20250902 053100;23420.25;23423.5;23419.75;23422;77
20250902 053200;23422.25;23422.25;23414.25;23418.75;104
20250902 053300;23419.25;23422.25;23419.25;23420.75;28
20250902 053400;23421.75;23425.5;23421.75;23424.5;31
20250902 053500;23424.5;23424.75;23422.25;23424.25;22
20250902 053600;23424;23424.25;23417.25;23417.25;56
20250902 053700;23417.25;23419.25;23415.5;23415.5;75
20250902 053800;23415.5;23416;23409.75;23411.75;86
20250902 053900;23412;23412.5;23407.5;23408;91
20250902 054000;23407.25;23415.75;23407;23413;85
20250902 054100;23411.75;23414.5;23411.25;23414;18
20250902 054200;23414.25;23417.25;23414.25;23416;52
20250902 054300;23416.25;23417.75;23414.75;23415.5;53
20250902 054400;23415;23416.75;23411;23412.75;69
20250902 054500;23411.5;23414;23408.75;23414;66
20250902 054600;23412.5;23424.25;23412.5;23423.5;97
20250902 054700;23423.5;23424;23421.75;23423;54
20250902 054800;23423.75;23426.75;23423.75;23426.75;86
20250902 054900;23425.5;23428.25;23425.5;23428.25;27
20250902 055000;23428.5;23431.75;23426.75;23431.25;72
20250902 055100;23432;23434.25;23430.25;23432.25;90
20250902 055200;23433;23435.75;23433;23434.75;61
20250902 055300;23435;23435;23428;23429.5;93
20250902 055400;23429.25;23429.25;23425;23425.75;33
20250902 055500;23425.5;23425.5;23418.75;23420.25;57
20250902 055600;23419.5;23421;23417.5;23420;64
20250902 055700;23420.25;23422.25;23420.25;23421.25;29
20250902 055800;23420.75;23421;23418;23419;33
20250902 055900;23418.75;23419.75;23416.75;23416.75;30
20250902 060000;23417;23417;23412.5;23413;74
20250902 060100;23412.75;23417.25;23407.25;23415.25;174
20250902 060200;23416;23419.5;23413;23419.25;100
20250902 060300;23420;23423;23418.25;23423;84
20250902 060400;23422.25;23424.5;23418.25;23424.5;118
20250902 060500;23423;23426.5;23423;23426.25;43
20250902 060600;23427;23427;23421.25;23424.75;90
20250902 060700;23425.5;23428;23425;23427;80
20250902 060800;23427.25;23433.25;23427;23433;75
20250902 060900;23433.25;23435.75;23431.5;23435;69
20250902 061000;23435.5;23437.25;23432.5;23433.25;72
20250902 061100;23434;23434.5;23430.75;23431.25;57
20250902 061200;23431;23431.75;23423.5;23425.25;116
20250902 061300;23426.25;23426.25;23423.5;23425.25;47
20250902 061400;23425;23426.5;23423.5;23423.5;33
20250902 061500;23423;23429.75;23421.25;23428.75;81
20250902 061600;23428.75;23429;23427;23428;59
20250902 061700;23427.5;23428.25;23425.5;23425.5;14
20250902 061800;23425.25;23427.5;23422.5;23424.5;38
20250902 061900;23425.5;23428.75;23423;23425;61
20250902 062000;23425.75;23426;23424;23425.75;23
20250902 062100;23424.75;23426.25;23423.5;23424.5;25
20250902 062200;23424.5;23424.5;23422;23423.5;56
20250902 062300;23423.5;23424.25;23418.25;23421.75;106
20250902 062400;23421.25;23427.5;23419.5;23425.5;76
20250902 062500;23426.75;23428.5;23425.75;23427.75;51
20250902 062600;23428;23429;23428;23429;30
20250902 062700;23429.5;23438;23429.5;23437.25;111
20250902 062800;23438.5;23439.75;23435.25;23435.25;77
20250902 062900;23435;23435;23428;23428.75;63
20250902 063000;23428;23428.25;23422.75;23423;54
20250902 063100;23424.25;23432.25;23423.75;23429.5;64
20250902 063200;23428.75;23429.25;23422.5;23424;53
20250902 063300;23424.5;23430.5;23424.5;23430;33
20250902 063400;23430;23436.5;23430;23435.5;80
20250902 063500;23435.5;23438;23434.75;23437;53
20250902 063600;23436.75;23436.75;23434.75;23435.5;24
20250902 063700;23435.25;23438;23435.25;23436.5;26
20250902 063800;23436.25;23437;23433.5;23434;46
20250902 063900;23433.75;23436.25;23432.75;23434.75;67
20250902 064000;23434.5;23435.25;23432.75;23435.25;58
20250902 064100;23435.5;23436.5;23433.5;23434.25;64
20250902 064200;23434.5;23439.25;23431.75;23434.25;109
20250902 064300;23434.75;23436.75;23434.75;23436.25;24
20250902 064400;23437;23437;23435.75;23435.75;12
20250902 064500;23436.25;23437.5;23436;23436.25;15
20250902 064600;23436.5;23437.25;23435;23436.75;23
20250902 064700;23436.5;23437.5;23434;23435.75;22
20250902 064800;23437.5;23443;23437.5;23443;85
20250902 064900;23442.5;23443;23440.5;23440.5;37
20250902 065000;23441.25;23442.75;23439.5;23440;50
20250902 065100;23439.5;23440.5;23438.5;23439.5;35
20250902 065200;23440;23442.25;23439.75;23440;37
20250902 065300;23440.5;23440.5;23438.25;23439.5;13
20250902 065400;23439.5;23439.5;23434.75;23434.75;57
20250902 065500;23434.75;23440;23434.75;23437.75;51
20250902 065600;23438;23442.75;23438;23442.25;73
20250902 065700;23442.75;23447.5;23442.75;23447;138
20250902 065800;23446.75;23448;23445.5;23447;35
20250902 065900;23447.5;23447.5;23441;23443;68
20250902 070000;23443.25;23447.75;23443.25;23447.75;61
20250902 070100;23448;23450.75;23440.5;23442.75;269
20250902 070200;23442.5;23450.75;23440.75;23449;109
20250902 070300;23448.5;23448.75;23441.5;23447;97
20250902 070400;23447.5;23452;23444.25;23450.25;67
20250902 070500;23450;23450.25;23443;23447.5;89
20250902 070600;23447.25;23448.25;23441.5;23442;89
20250902 070700;23442.25;23443.5;23439.5;23441.75;155
20250902 070800;23441.75;23444.25;23437.25;23438.5;142
20250902 070900;23438.75;23440;23433;23435;162
20250902 071000;23435.75;23435.75;23426;23426.75;175
20250902 071100;23425.75;23426.5;23415.5;23415.75;192
20250902 071200;23415.5;23417;23408;23409;255
20250902 071300;23409.25;23413.25;23405.5;23410;269
20250902 071400;23409.5;23409.5;23400.5;23402.25;248
20250902 071500;23401.75;23403.5;23390.25;23391.75;385
20250902 071600;23391.5;23402.5;23387.75;23396.75;461
20250902 071700;23396.75;23398.5;23386.75;23387.25;210
20250902 071800;23388;23391;23384.5;23391;169
20250902 071900;23390.75;23397.5;23390.5;23397.25;159
20250902 072000;23396.75;23406.25;23394.75;23402.25;148
20250902 072100;23402.25;23403.25;23392.25;23399.25;164
20250902 072200;23400.75;23404.75;23392.75;23395.25;163
20250902 072300;23395;23397.75;23388.5;23390;144
20250902 072400;23389.25;23391.25;23379.25;23380.5;254
20250902 072500;23380.25;23384.5;23375.5;23378.5;205
20250902 072600;23378.5;23385;23372;23383.25;447
20250902 072700;23383.75;23391.25;23382.75;23390;189
20250902 072800;23388.25;23398.25;23388;23396.5;136
20250902 072900;23397.25;23409.25;23397;23408;260
20250902 073000;23407.5;23413.5;23404.75;23412.5;291
20250902 073100;23412.5;23415.5;23407.25;23414;227
20250902 073200;23413;23422.5;23410.5;23419.75;207
20250902 073300;23418;23420;23405.25;23406;200
20250902 073400;23406.25;23408;23396.75;23397.5;264
20250902 073500;23397.5;23398.5;23387.75;23388;210
20250902 073600;23387.5;23391.25;23384;23386.5;180
20250902 073700;23385.75;23388.25;23378.5;23385.75;220
20250902 073800;23385;23385;23377;23382.25;178
20250902 073900;23381.5;23384.25;23377;23381.5;193
20250902 074000;23380.5;23385.75;23372;23376.75;314
20250902 074100;23377;23379;23367.75;23371.25;544
20250902 074200;23371.25;23372.75;23365.5;23367.25;292
20250902 074300;23366.75;23366.75;23354.75;23358;368
20250902 074400;23356.25;23359.5;23355;23356.25;114
20250902 074500;23356.5;23358.5;23353;23353.5;166
20250902 074600;23353.25;23362.5;23348.75;23362;282
20250902 074700;23361.25;23363.5;23351.5;23354.25;151
20250902 074800;23353.75;23354.25;23329.5;23330;537
20250902 074900;23329.75;23338.75;23327;23333.75;327
20250902 075000;23332;23333.75;23312.25;23312.25;454
20250902 075100;23312.5;23316;23303.5;23310;799
20250902 075200;23309.25;23309.75;23282.75;23295.5;896
20250902 075300;23295.75;23299.25;23282;23291;457
20250902 075400;23290;23292.5;23275.25;23279.5;516
