20251102 132600;25983;25983;25983;25983;1
20251102 230100;26028.25;26033.25;26012.75;26031.25;473
20251102 230200;26029;26048.75;26029;26047.25;383
20251102 230300;26047.75;26050;26040.5;26043;162
20251102 230400;26042.5;26048.25;26042;26042;117
20251102 230500;26043;26048.5;26040.75;26048.5;136
20251102 230600;26047;26055;26046;26052.25;182
20251102 230700;26051.5;26055.75;26046;26055.5;211
20251102 230800;26054.75;26070.25;26051.25;26068.75;401
20251102 230900;26069;26069.5;26063.5;26065.5;204
20251102 231000;26065;26066.75;26061.5;26063.5;107
20251102 231100;26064.25;26068.5;26063;26066.5;143
20251102 231200;26065.75;26065.75;26060.75;26061.25;54
20251102 231300;26061.25;26065;26060;26063.25;59
20251102 231400;26061.75;26066;26061.75;26065.5;54
20251102 231500;26066;26072;26065;26070.5;89
20251102 231600;26070.75;26072.5;26064.5;26067.75;155
20251102 231700;26067.75;26069.5;26066.25;26069;79
20251102 231800;26068.75;26073.5;26068.25;26073.5;87
20251102 231900;26073.5;26075.25;26069;26069;218
20251102 232000;26069;26075;26067.75;26074.25;123
20251102 232100;26074;26077.25;26070.75;26071.75;100
20251102 232200;26070.5;26070.75;26068.5;26070;51
20251102 232300;26070;26071.25;26063;26064;166
20251102 232400;26064.75;26065;26056;26059.5;253
20251102 232500;26060;26063.25;26058.5;26062;148
20251102 232600;26062;26062.5;26052.75;26055.5;221
20251102 232700;26055.75;26057.5;26053;26055.5;103
20251102 232800;26055;26057.75;26053.5;26056;80
20251102 232900;26056.25;26059;26049.75;26057;179
20251102 233000;26057;26061;26056.25;26058;70
20251102 233100;26057.5;26062;26053.5;26062;131
20251102 233200;26062.5;26070.75;26060.25;26068;200
20251102 233300;26069.25;26074;26069;26072.75;88
20251102 233400;26072.5;26078.25;26069.75;26077;184
20251102 233500;26078;26082.25;26077;26081.25;196
20251102 233600;26081;26081.75;26079;26080.25;130
20251102 233700;26080.75;26086.5;26078;26085.25;121
20251102 233800;26083.75;26087.25;26080.5;26081.75;121
20251102 233900;26082.25;26082.5;26075.5;26075.5;89
20251102 234000;26075.5;26078.75;26070.75;26074.5;101
20251102 234100;26073.75;26080;26073.75;26076.25;43
20251102 234200;26076;26084;26074.75;26083.25;79
20251102 234300;26083;26087.25;26081.25;26085.25;101
20251102 234400;26084.5;26087.5;26083;26083.25;44
20251102 234500;26082;26083;26076;26076.75;57
20251102 234600;26076;26081.25;26076;26079;35
20251102 234700;26080;26082;26079.75;26079.75;33
20251102 234800;26082;26083.75;26075.5;26079.75;59
