20260602 030100;30373;30383.75;30372.75;30382.75;109
20260602 030200;30381.75;30382.75;30378;30378;56
20260602 030300;30378;30379.75;30371.25;30372.25;71
20260602 030400;30372;30373.5;30365;30368.5;193
20260602 030500;30367.75;30370.75;30366;30366.25;48
20260602 030600;30367.25;30372;30365;30370;82
20260602 030700;30369.75;30370.25;30365.25;30368.5;106
20260602 030800;30369.75;30371.25;30365;30366.25;67
20260602 030900;30366.5;30367.75;30360;30362.5;131
20260602 031000;30361.75;30362.75;30350;30353.5;364
20260602 031100;30353.75;30355.5;30346.75;30347.5;138
20260602 031200;30347;30347.25;30340.75;30345.75;170
20260602 031300;30345.75;30349.5;30341.5;30341.5;68
20260602 031400;30342.25;30346.5;30341.25;30345.75;48
20260602 031500;30348;30351.5;30343.75;30346.5;71
20260602 031600;30346;30349.25;30343.5;30345.25;58
20260602 031700;30344;30348;30341.75;30348;60
20260602 031800;30347.25;30355.75;30346;30353.75;105
20260602 031900;30353;30353.5;30335.5;30338.25;208
20260602 032000;30337.75;30338.5;30326.75;30329.5;297
20260602 032100;30329.25;30331;30317.75;30324.25;363
20260602 032200;30323.5;30334.25;30322;30331;205
20260602 032300;30332;30333;30329.5;30332.25;73
20260602 032400;30331;30333;30324.5;30330.75;116
20260602 032500;30330.75;30331.25;30325;30330.75;107
20260602 032600;30332.75;30340.5;30332.25;30336;167
20260602 032700;30335.75;30339.25;30332.25;30335;124
20260602 032800;30333.25;30333.25;30322.5;30325.5;216
20260602 032900;30325.25;30330;30322;30325.75;150
20260602 033000;30325.75;30331.25;30319.25;30323.75;177
20260602 033100;30324.5;30325;30318.5;30319.25;107
20260602 033200;30318.5;30329.75;30318.5;30329;123
20260602 033300;30329;30335.5;30329;30331.25;154
20260602 033400;30332.25;30337.75;30331.5;30336;123
20260602 033500;30335.75;30335.75;30320;30320.5;111
20260602 033600;30321;30337;30320.5;30336;131
20260602 033700;30335.5;30341;30333.25;30339;144
20260602 033800;30338.75;30353.75;30335.75;30337;345
20260602 033900;30337.75;30340.75;30333.25;30337.75;79
20260602 034000;30338.25;30341.25;30336;30340.75;91
20260602 034100;30341.25;30344.25;30335;30335.75;146
20260602 034200;30336.75;30340.25;30327.25;30329.25;140
20260602 034300;30329.5;30337.75;30327;30337;66
20260602 034400;30337.75;30344.25;30337.75;30342;93
20260602 034500;30342.25;30345;30341.75;30343.5;66
