20250702 030100;22739.75;22744.75;22738.25;22739.25;278
20250702 030200;22739;22740.25;22737.75;22738.5;53
20250702 030300;22737.5;22739.5;22734.5;22737.25;118
20250702 030400;22738;22739.5;22736.5;22737.75;73
20250702 030500;22737.75;22738.75;22736.25;22737.75;42
20250702 030600;22738.25;22741.5;22736;22739.5;91
20250702 030700;22740.25;22742.25;22738.5;22740.5;55
20250702 030800;22740.75;22746;22740.5;22742.5;168
20250702 030900;22743.75;22744.75;22741;22744.25;58
20250702 031000;22743.75;22744;22741;22742.25;57
20250702 031100;22742.75;22742.75;22741.25;22742.25;13
20250702 031200;22742.25;22742.5;22740.5;22740.75;25
20250702 031300;22740.5;22742.75;22740;22742;34
20250702 031400;22743;22744.25;22743;22744;41
20250702 031500;22743.25;22744;22742;22744;32
20250702 031600;22744.25;22745.25;22742.75;22743.5;58
20250702 031700;22744.25;22745.5;22744;22744.75;46
20250702 031800;22744.75;22745.25;22744.25;22744.75;16
20250702 031900;22744.5;22745.75;22742;22743.25;40
20250702 032000;22743;22743.5;22742;22742.5;14
20250702 032100;22743;22743.5;22738.5;22739.25;78
20250702 032200;22739.25;22740.25;22737.5;22737.75;81
20250702 032300;22738.5;22740.25;22737.75;22740;39
20250702 032400;22740.25;22740.25;22737.5;22738.25;35
20250702 032500;22738.75;22739.75;22738;22738;23
20250702 032600;22738;22738.5;22736;22737;43
20250702 032700;22736.5;22736.75;22734.5;22735.5;86
20250702 032800;22735;22738.5;22734.75;22737.5;57
20250702 032900;22737;22737.75;22736.25;22737;21
20250702 033000;22736.25;22737.5;22736.25;22736.75;15
20250702 033100;22736.5;22738;22736.25;22737.75;47
20250702 033200;22737.25;22739;22736.75;22737;35
20250702 033300;22736.5;22738;22735.75;22736;26
20250702 033400;22735.75;22736.25;22733.5;22733.5;86
20250702 033500;22734;22737;22734;22736.5;31
20250702 033600;22737.5;22738.75;22737.5;22738;29
20250702 033700;22739;22741;22738;22741;37
20250702 033800;22741.5;22743.25;22740.25;22741;66
20250702 033900;22740.5;22741.25;22739.5;22741.25;23
20250702 034000;22741;22741.25;22740;22740;15
20250702 034100;22740.25;22741.5;22740.25;22740.75;12
20250702 034200;22740.25;22740.5;22739;22739.25;24
20250702 034300;22738.5;22739;22734.75;22736.5;64
20250702 034400;22736.75;22737.75;22736.25;22736.25;26
20250702 034500;22736.75;22737.25;22736.75;22736.75;11
20250702 034600;22736.25;22739;22736.25;22736.25;31
20250702 034700;22736.25;22736.5;22734;22736.5;44
20250702 034800;22736.5;22737.25;22735.75;22735.75;12
20250702 034900;22735;22735.25;22732;22734;125
20250702 035000;22734.75;22735.5;22734.25;22735.5;20
20250702 035100;22735.75;22738;22735.75;22736.75;30
20250702 035200;22737.25;22740.5;22737.25;22738.25;31
20250702 035300;22738.75;22739.25;22737;22737.75;19
20250702 035400;22738.25;22738.25;22737.25;22737.75;12
20250702 035500;22737.75;22738.5;22737;22737.25;10
20250702 035600;22737.75;22740;22737.75;22738.75;13
20250702 035700;22738.5;22738.5;22736.25;22737.75;22
20250702 035800;22737.5;22737.5;22736.25;22736.75;12
20250702 035900;22737;22739;22737;22739;25
20250702 040000;22738.5;22740;22738.5;22739.5;16
20250702 040100;22739.5;22739.75;22738;22738.25;19
20250702 040200;22738.25;22739;22737.5;22737.5;9
20250702 040300;22738;22739;22736.75;22737.5;18
20250702 040400;22737.75;22742;22737.75;22740.75;31
20250702 040500;22741.5;22741.5;22739.5;22740;20
20250702 040600;22740.5;22743;22740.5;22742.75;37
20250702 040700;22743;22749.5;22742.5;22743;180
20250702 040800;22743.5;22744.25;22741;22741.5;35
20250702 040900;22741;22742.75;22740.25;22742.25;30
20250702 041000;22742.75;22742.75;22741.25;22742.75;25
20250702 041100;22742.5;22743.75;22741.75;22742.75;21
20250702 041200;22743.25;22743.25;22742;22742.25;13
20250702 041300;22743;22745;22743;22745;16
20250702 041400;22745.5;22749.25;22744.5;22745.5;77
20250702 041500;22746;22747.5;22744.25;22747;33
20250702 041600;22746.75;22747.75;22746.25;22747;26
20250702 041700;22746.75;22746.75;22744.25;22744.25;21
20250702 041800;22745;22746.75;22745;22746;14
20250702 041900;22747;22748.25;22746.25;22748.25;29
20250702 042000;22747.75;22753.25;22747.5;22752;138
20250702 042100;22753;22759;22751;22758.5;210
20250702 042200;22758.5;22764.5;22758;22760;185
20250702 042300;22760.5;22760.75;22755;22757.5;159
20250702 042400;22758;22761.5;22757.25;22761.5;82
20250702 042500;22761.25;22764.5;22761.25;22764.5;98
20250702 042600;22764.75;22775;22763.5;22771;284
20250702 042700;22771.75;22773.75;22768.5;22770.25;74
